gene_id,FPKM,TPM
Il24,714.4556062,24.256331586127885
Mcm6,2744.249075,93.16942150145414
Trpm7,15774.81001,535.5672472722061
Clspn,497.8738698,16.903210737150854
Dock2,4038.457013,137.1088022174884
Sp3,13587.86272,461.3186611217406
Retreg3,7851.087946,266.55063082634354
Gimap8,516.3625546,17.530916174981318
Aagab,4231.267583,143.65487321006606
Il2ra,27643.22504,938.5093025534906
Il7r,9833.339083,333.84962106282194
Slc49a4,1867.357167,63.39824929556887
Kpna4,12482.50349,423.7908430571967
Maea,7701.857847,261.4841512122675
Jarid2,5228.335943,177.50613078900997
Nr1d2,10557.03903,358.4198053135438
Gnb1,21151.05543,718.0950215163288
Snd1,2595.018976,88.10294188737802
G3bp2,12965.85054,440.20085679945674
Cdc6,295.8189571,10.043287015472703
Cnnm2,17079.58291,579.8653167846372
Lrp12,6247.854848,212.11960208576028
Cdc73,5510.948696,187.10105675466542
Ythdf3,7182.854052,243.863562841582
Stam,3195.901233,108.50336865081898
Celf1,26441.46053,897.7084491624117
Pqlc3,596.9203956,20.265918442724136
Epc2,5830.53882,197.95139364351286
Blcap,4656.507334,158.0920983005373
Lamc1,9537.520126,323.8063340507443
Ramp3,1246.665605,42.325280996445386
Zfand6,4564.06391,154.95357111138492
Rsbn1l,10707.58975,363.53112105263256
Ctdsp2,6011.463807,204.09393971468103
Dstn,4631.415547,157.24021233270554
Scaf8,11119.6233,377.5199851985339
Qki,10889.83536,369.718503316715
Gmfb,11997.83583,407.33599356338266
Tollip,7748.079559,263.05341480684365
Rasa1,8844.194445,300.26738009815097
Rc3h1,8245.953429,279.9566255507846
Trmt10c,1665.302254,56.53832556370549
Thumpd1,4631.415547,157.24021233270554
Suco,6006.181325,203.91459528253182
Atp6v0a1,604.8441176,20.53493505699715
Smg7,16794.32892,570.1807187387103
Nup62,7340.007873,249.1990590699311
Tlk1,17234.09549,585.1111407969117
Nomo1,1142.336598,38.78322888588354
A130040M12Rik,9979.927941,338.8264284608234
Cxcr4,2876.31111,97.65303179592232
Crebrf,6731.201894,228.52961569221713
Zfp36l1,7230.396384,245.47766252722008
Picalm,12096.88235,410.6987010720414
Ipo7,12050.66064,409.1294375453668
Prpf39,12288.3723,417.19993597355716
Map3k2,12692.48213,430.9197835730871
Stxbp2,1162.145903,39.45577042156607
Tial1,6485.56651,220.1901005818522
Pclaf,306.3839199,10.40197583903016
Uhrf2,14304.95957,485.6646650190053
Cand1,8968.332757,304.4819737443954
Anapc5,1171.390245,39.76962312690099
Atp2b4,1329.864687,45.149955480262804
Rnf145,11711.26121,397.6065590868861
Rnf152,3445.498478,116.97739206832044
Rictor,11950.29349,405.7218936061383
Alkbh5,12988.30109,440.96307068701714
Osm,2806.318231,95.27671832457634
Rbm27,10671.933,362.32054625445323
Adgrg5,1245.344985,42.280444905383476
Crebbp,12312.14347,418.0069859521794
Wls,1578.141311,53.579142772751574
Ranbp9,6972.875417,236.73462249544562
Nmt2,7153.800404,242.87716856661376
Knstrn,161.115682,5.47000453548563
Nrros,1274.398632,43.266839146400926
Erbin,40165.34715,1363.6452290215602
Ice1,8260.480253,280.44982268826874
Sec22b,4389.742024,149.03520552947708
Slc25a19,3613.217262,122.67157712701719
Top2b,16194.76728,549.825127964479
Itprid2,17210.32433,584.3040911577974
Luc7l3,16951.48274,575.5162149331087
Arntl,3549.827485,120.5194441788823
Vopp1,5850.348125,198.6239351791954
Ogdh,1763.028159,59.856197151056236
Mfsd14b,6694.224525,227.27420483692669
Pde7a,2735.004733,92.85556879611923
Rnf11,4997.227382,169.65981278217836
Ube2e3,2517.102376,85.4576118357098
Rnf125,2180.344188,74.02440562725444
Dbnl,2023.190367,68.68890939890531
Tlk2,5485.85691,186.24917082078449
Arl5b,2355.986694,79.98760730022418
Map4k3,8129.738839,276.01104851881325
Gstm1,302.4220588,10.267467528498575
Zfp654,2245.054585,76.22137466645121
Timm29,2868.387388,97.38401518164932
Chmp2b,3540.583143,120.20559147354736
Gpat4,6053.723658,205.52869500212068
Ccdc117,3453.4222,117.24640868259345
Pold1,697.2875417,23.673462249544563
Stab1,375.0561777,12.733453178573297
Plekhf2,2921.212201,99.1774592654858
Dpp8,1026.122007,34.83765181996137
Ube2o,7082.486906,240.45601903815665
Ccnl1,11838.04077,401.9108251868605
Rab5b,574.4698497,19.50370469436209
Rfc5,228.4673195,7.756645773781629
Slc25a11,224.5054585,7.622137466645122
Kdm6a,6184.465072,209.96746917157617
Smurf1,4733.103314,160.69259226114357
Mob1b,3664.721455,124.42018511979177
Clk1,9705.238909,329.5005190754902
Plcl2,5780.355247,196.2476217418002
Lims1,5373.604181,182.4381020959496
Fndc9,1339.109029,45.46380818559772
Dusp4,2083.938903,70.7513701309656
Ddx10,3636.988428,123.47862696983621
Zzz3,6438.024178,218.5760008962141
Hipk1,26226.19942,890.4001646217816
Ppp4r3b,15403.71569,522.9683022887318
Enc1,1748.501336,59.36300004752291
Clock,7526.215342,255.52094957324852
Tcf3,1317.979104,44.74643055885329
Slc16a1,4721.21773,160.2890673057833
Lmo4,5116.083213,173.69506203022436
Tmem201,3560.392448,120.87813300922991
Tbcd,971.9765733,32.999371621297435
Tex2,14635.11465,496.87369050054485
Wtap,7172.289089,243.5048740112344
Supt20,5985.0514,203.1972176557874
Smurf2,3713.584408,126.07912093044253
Fam222b,2665.011855,90.47925535872402
Shmt2,1879.24275,63.801774216978394
Cnot2,9868.995832,335.06019582705045
Slc19a2,3687.172001,125.18239887154887
Apobec3,1303.45228,44.25323342136917
Cltc,45777.98361,1554.1986656028112
Ndel1,5430.390855,184.3660544869226
Zbtb44,5557.170408,188.67032034924156
Lig1,956.1291292,32.46133838935633
Zfp317,3210.428057,108.9965657883031
Taf5l,3733.393713,126.75166246612504
Gimap3,2330.894907,79.13572133239244
Dhx15,23595.52369,801.0866478004211
Vps37b,19735.35042,670.0307193361739
Kpna1,7586.963877,257.583410271358
Rock2,8416.313454,285.74048282555594
Mynn,7465.466806,253.4584888411882
Stard7,4554.819567,154.63971837209922
Epc1,4822.905497,163.7414472342213
Phf19,128.1001734,4.349101966961203
Galnt6,2766.699621,93.93163525321127
Phf2,8218.220402,279.01506740082914
Dhfr,142.6269972,4.8422990976551645
E2f8,142.6269972,4.8422990976551645
Pde4b,12671.3522,430.2024057765887
Kat7,8401.78663,285.2472856880719
Preb,672.1957552,22.821576298688225
Spata2,3784.897906,128.50027045889965
Miat,116.2145903,3.9455770421566068
Zfp622,6665.170877,226.28781056195845
Gpbp1,11332.24317,384.7385975570402
Eif2s2,6294.07656,213.68886568033645
Osbpl2,3092.892846,105.00615263131904
Tmx4,4874.40969,165.4900552269959
Jak3,3239.481704,109.98296002932055
0610030E20Rik,3540.583143,120.20559147354736
Atp7a,2407.490887,81.73621529299875
Ccr5,1167.428384,39.635114819764475
Glul,9409.419952,319.45723206341256
Ubxn7,9429.229258,320.12977363304594
Gpr55,2583.133393,87.69941696596851
Rbm14,11492.03824,390.1637662730702
Taf1,1844.906621,62.63603554381175
Cdc40,4450.49056,151.0976662615374
Tmem161b,1627.004264,55.238078583402334
Bcl3,2004.701682,68.06120395428468
Esyt1,8947.202832,303.76459611765097
Tnks2,14621.90845,496.42532958992575
Sf3b1,40853.39035,1387.004838575955
Chaserr,2543.514783,86.35433389460344
Prim1,162.4363023,5.514840636732773
Rnf4,11797.10153,400.52090568492565
Trim33,4814.981775,163.4724306199483
Fanca,62.06915618,2.107296829233333
Josd1,2847.257462,96.6666375209541
Pde3b,23747.39503,806.2427996305718
Stk24,11155.28005,378.7305599967133
Nufip1,2120.916273,72.00678102020683
Tmf1,7449.619362,252.9204556126422
Papola,18283.98867,620.7558426973476
Sympk,1303.45228,44.25323342136917
Cad,2252.978307,76.49039128072424
4930503L19Rik,12643.61918,429.2608478642887
Tkt,3104.778429,105.40967755272855
Pnpla7,225.8260789,7.666973571287343
Mdc1,393.5448626,13.361158619798845
Uap1l1,146.5888582,4.97680740479167
Wdr43,6949.104251,235.92757265262654
Cdc45,191.4899499,6.501234898120694
Dedd2,2355.986694,79.98760730022418
Tm9sf2,8243.312188,279.86695333471005
Scyl2,6445.9479,218.84501751048717
Pcnx,4388.421404,148.99036943841517
Plekhg2,169.0394041,5.739021153153723
Ascc3,5603.39212,190.23958394381776
Tspan14,5508.307456,187.0113845725416
Smad7,2741.607835,93.07974931933032
Cul3,11485.43513,389.9395854782528
Gem,1983.571757,67.34382632754024
Casp7,95.08466478,3.2281993977577605
Il13,13804.44446,468.6717820929405
Txnl4a,10652.1237,361.64800488852467
Abhd13,3651.515252,123.97182410732034
Tnrc6b,12630.41297,428.8124866141617
Nup210,2985.922598,101.3744283046826
Nrip1,25184.22996,855.0244792677172
Ipo9,1460.606101,49.588729649718296
Aqr,7283.221198,247.27110664500736
Ptpn6,382.9798998,13.002469796241389
Dcp1a,4722.538351,160.33390343079597
Rad54l2,10327.25109,350.61832343172483
Ube4a,921.7930002,31.295599716189685
Ints6,392.2242422,13.316322515156623
Arih1,9125.486578,309.81746997274445
Hdac4,6607.063582,224.31502204597277
Cyp11a1,19995.51263,678.8634316519247
Tnfrsf8,3586.804855,121.77485506812354
Lilrb4b,6888.355715,233.86511192056628
Ccnf,459.5758798,15.602963756847698
Desi1,389.5830015,13.22665030926726
Anxa6,4107.12927,139.4402795298709
Rbm33,13272.23446,450.602832641882
Susd6,14751.32924,500.8192675325162
Vgll4,3856.211405,130.92142002130754
Dusp1,925.7548613,31.43010802672127
Vps37a,2647.84379,89.8963860051653
Ppm1a,3338.52823,113.34566774168398
Rnf115,5596.789019,190.01540345455743
Ptpn2,10414.41203,353.5775061208264
Serinc1,28635.01092,972.1812157681869
Gatad2b,4775.363165,162.12734754858323
Rab10,16069.30835,545.5656982950743
Fem1c,4713.294008,160.02005069151028
Birc2,7536.780304,255.8796383696453
Fnip1,14849.05515,504.13713928962096
Rlf,6917.409363,234.8515061955345
Glg1,9318.297149,316.36354099927297
Vezf1,3994.876541,135.62921080503602
Ankrd27,725.020569,24.61502040968534
Arhgap5,2519.743617,85.54728405178442
Skp1,4799.134331,162.93439739140229
Fhip2a,5588.865297,189.7463868402844
Dock8,3255.329148,110.52099325786658
Cntrob,187.5280889,6.366726590984189
Peg10,48193.39822,1636.2038975440341
Arl14ep,6546.315046,222.25256131391248
Pik3cg,1759.066298,59.72168884391973
Ccnt2,9886.163897,335.6430651806092
Fbxl5,4997.227382,169.65981278217836
Tbc1d15,7180.212811,243.77389062550742
Gnai3,11600.3291,393.84032641916235
Pbk,183.5662278,6.232218280452604
Ncaph,588.9966735,19.996901825056046
Map2k4,6276.908496,213.1059963607285
Washc5,1034.045729,35.106668434234386
Map4k1,503.1563511,17.082555145534503
Insig1,752.7535962,25.55657856643104
Helz2,719.7380876,24.43567599790661
Phf3,14908.48307,506.1547640664224
Apobr,594.2791549,20.17624623683477
Brd8,7783.736309,264.26398960502297
Arrdc3,2089.221385,70.93071456311479
Kif15,754.0742165,25.60141466767818
Eif4a2,19938.72596,676.9354793967548
Samd8,2522.384857,85.63695623390822
Rab11fip1,8441.40524,286.5923687594369
Rbm12,3730.752472,126.66199025005047
Jmjd1c,21915.69461,744.0551250313299
Emd,320.9107436,10.89517296632904
Zfp943,2624.072624,89.08933616234627
Marveld1,357.8881133,12.150583845385054
Ints3,854.4413627,29.008958477893685
Rmnd5a,9533.558265,323.67182574360777
Kcnab2,2054.885256,69.76497588994815
Naa30,3368.902498,114.37689810771413
Rpa1,3194.580613,108.45853255975709
Sytl2,2798.394509,95.00770171030332
Ube3a,5536.040483,187.95294272249714
Zfp652,3883.944432,131.86297817126308
Nlrc5,1534.56084,52.09955139425001
Polq,134.7032751,4.573282479987074
Tle3,36659.10013,1244.6053760174748
Zfp800,4259.00061,144.5964313600216
Acvr2a,6514.620158,221.17649485682043
Xrn2,11192.25742,379.98597088595454
Psd4,6412.932391,217.72411492838242
Srfbp1,2208.077215,74.96596377720996
Stap1,166.3981634,5.649348947264358
Hspa8,27225.90902,924.3410943828494
Mcm2,1381.36888,46.89856347303738
Nmur1,6743.087477,228.93314061362668
Zmym2,4774.042544,162.08251142357054
Ppp4r3a,11076.04283,376.0403938539832
Mafk,4140.144779,140.56118211197565
Zfp36l2,18600.93755,631.5165072682681
Maml1,7180.212811,243.77389062550742
Gpbp1l1,5970.524576,202.70402051830325
Arhgdib,4503.315374,152.89111037932466
Ythdc1,14553.23619,494.0938521756909
Ldlr,396.1861033,13.45083082568821
Emilin2,1386.651361,47.077907871235794
Wipi2,3619.820363,122.8957576162775
Rrm1,3388.711803,115.04943964339667
Gzmb,71880.04471,2440.3842363067424
Trim30a,126.779553,4.304265862318983
Clcn3,8313.305067,282.243266806056
Bub1,805.57841,27.350022677428154
A330023F24Rik,1108.000469,37.617490212716895
Fem1b,4808.378673,163.24825009673722
Tsc22d2,4455.773041,151.2770106597358
Arf4,12975.09488,440.51470943689014
Trpv2,2950.265849,100.16385354045403
Ap2a2,4676.316639,158.7646398362198
Tbl1xr1,14085.73659,478.22187186568163
Mxi1,2268.825751,77.02842450927025
Rab4a,4103.167409,139.3057712227344
Pum1,9422.626156,319.90559310983485
Alg10b,5373.604181,182.4381020959496
Mtmr2,4512.559716,153.20496308465957
Rlim,7890.706557,267.89571393165943
Wdr90,80.557841,2.735002267742815
Gripap1,472.7820832,16.051324782899435
Nfil3,8277.648317,281.0326920078766
Myo18a,809.540271,27.48453098456466
Tcf19,179.6043668,6.097709973316098
Osbpl9,4108.449891,139.4851156548836
Tut4,5934.867827,201.4934457540747
Limd1,5786.958348,196.4718022310605
Snx30,2218.642178,75.3246526075576
Golim4,805.57841,27.350022677428154
Prpf18,5211.167878,176.92326143545128
Selenot,18191.54524,617.6173153044906
Tinf2,250.9178654,8.51885952214368
Txnip,6337.657032,215.1684570927888
Ankrd13c,4173.160288,141.68208469408037
Csnk1d,11933.12543,405.13902442233353
Tfdp1,1196.482032,40.62150909473271
Cacul1,5690.553063,193.19876673477168
Zwilch,99.04652581,3.3627077059127903
Dna2,118.855831,4.03524924804597
Senp6,27533.61356,934.7879063163366
Gpr171,522.9656563,17.75509668800719
Yy1,9629.96355,326.9448612398966
Elk4,5314.176265,180.42047745495123
Cdk13,9394.893129,318.96403495987926
Ankrd11,41544.07479,1410.4541203124738
Tmed10,6758.934922,229.47117387612352
Uck1,3386.070562,114.95976742732206
Pofut1,279.971513,9.505253783531602
Raf1,8535.169284,289.77573203965113
Hsph1,8680.437522,294.7077033465908
Arpc1b,3252.687908,110.43132107574276
Rdx,10378.75528,352.366931322647
Eif4g2,104505.9703,3548.0601542333206
Atf6b,631.2565245,21.431657112495706
Tbc1d20,5386.810384,182.88646310842105
Ikzf5,3143.076419,106.70992453303171
Ugcg,11584.48166,393.30229332641943
Taf1d,2712.554187,92.0933550443621
Ndst3,81.87846134,2.7798383703479894
Rsf1,6233.328025,211.62640498222692
Brd4,17753.09929,602.731729337351
Ehbp1l1,3985.632199,135.31535809970111
Mrpl9,2613.507661,88.73064733199865
Acap1,1667.943495,56.62799777978009
Hycc2,1802.64677,61.201280256372094
Heca,2848.578082,96.711473612016
Ddx11,384.3005202,13.047305900883611
Strap,10170.09727,345.2828272373265
Abca7,1769.631261,60.08037767426734
Abl2,5090.991427,172.8431760963434
Gm9892,4313.146044,146.4347115688708
Chaf1b,106.9702479,3.6317243232413734
Zfp512b,476.7439443,16.185833093431025
Zc3h12c,2980.640117,101.19508390648417
Sipa1l1,38942.45271,1322.126997833983
Dnaja2,14945.46044,507.4101749556637
Pten,6016.746288,204.27328411287945
Zdhhc2,261.4828281,8.877548342306055
Dipk1c,388.2623812,13.181814208020116
Eaf1,22527.14183,764.8142406251185
E2f2,727.6618096,24.704692612179624
Mapk1,15064.31627,511.4454241697588
Ppp2r1a,14821.32212,503.19558103781304
Edem2,940.2816851,31.923305157415225
Fam117b,2259.581409,76.71457180393533
Tbc1d14,2617.469522,88.86515563913515
Cd53,40738.49638,1383.1040976350455
Gpr68,2526.346718,85.77146454104472
Esco2,368.453076,12.50927266554743
Uvrag,4049.021975,137.4674910138852
Vav1,3524.735699,119.66755824500135
Asf1b,388.2623812,13.181814208020116
Smad4,6185.785692,210.01230526263808
Fam13b,4253.718129,144.4170869618232
Rad54l,178.2837465,6.052873872068956
Chd7,10578.16896,359.13718311004214
Vbp1,5174.190509,175.6678505801608
Tomm70a,6780.064847,230.1885515028679
Dck,594.2791549,20.17624623683477
Slc52a3,173.0012651,5.873529460290229
Uckl1,173.0012651,5.873529460290229
Plcb2,163.7569227,5.559676741374995
Egln3,2921.212201,99.1774592654858
Spidr,198.0930516,6.725415411146564
Ric1,5359.077357,181.9449049584655
Suv39h1,526.9275173,17.889604995143696
Tbpl1,2882.914211,97.87721228518264
Gmppa,409.3923067,13.899191851739948
Cyth4,1547.767043,52.54791240672143
Tcp11l2,1183.275828,40.1731480483105
Atxn7l3b,3338.52823,113.34566774168398
Cep170,9116.242236,309.5036172674096
Golph3,10035.394,340.70954493048845
Rbm28,821.4258541,27.888055909369257
P2rx4,340.7200488,11.567714508801728
Ascc2,532.2099987,18.068949406922425
Atg12,3717.546269,126.21362923757903
Cpeb2,2626.713865,89.17900837842086
Tor4a,1646.813569,55.91062011908487
Rabgef1,2102.427588,71.37907557558621
Zfp706,6356.145717,215.79616253740943
Bub1b,1195.161411,40.57667296972002
Tiparp,11419.40412,387.6977805856496
Capns1,2501.254932,84.91957860716379
Mex3c,2688.783021,91.28630520154306
Vapa,4796.49309,162.84472517532768
Ccdc69,303.7426792,10.312303633140795
Larp1,45079.37545,1530.480367319921
Strn3,3219.672399,109.31041849363802
Gclc,14981.11718,508.62074941433514
Rab14,8396.504148,285.0679412559227
Cyth1,6489.528371,220.32460888898873
Rasgrp4,270.7271706,9.191401064616368
Gpatch2,1533.24022,52.0547153031881
Fbxw11,7552.627748,256.41767159819136
Foxj3,6879.111373,233.55125921523137
Tnks,4189.007732,142.22011792262643
Ltb4r1,773.8835217,26.273956210150867
Pbxip1,689.3638197,23.404445635271546
Rab6a,6494.810853,220.5039533211379
Sgpl1,10407.80893,353.3533256655168
Usp31,2606.904559,88.50646680878755
Ccr8,756.7154572,25.691086873567542
Ttc7b,1167.428384,39.635114819764475
Pafah1b1,16491.90686,559.9132511694709
Ski,14624.54969,496.51500177204963
Ube2j2,4624.812445,157.01603180949442
Cnih1,5660.178795,192.16753636874154
H1f0,1813.211733,61.5599690867197
Rpl5,867.6475661,29.45731950394542
Hspa9,15155.43907,514.5391151320462
Nkrf,1230.818161,41.78724776789936
Ubr3,4729.141453,160.5580839540071
Usp47,8288.21328,281.3913808382243
Tbc1d5,281.2921333,9.550089884778743
Usp33,4561.422669,154.86389889531034
Ranbp10,3849.608303,130.69723949809642
Kif14,386.9417608,13.136978103377896
Rab7,7066.639462,239.91798580961066
Tmem19,113.5733496,3.8559048362672432
Gnl3,5794.88207,196.7408188453335
Kansl1,7773.171346,263.9053007746753
Adgrl2,3742.638055,127.06551517145998
Frs2,5827.897579,197.86172142743825
Amfr,7905.23338,268.38891103519273
Hnrnpa3,7853.729187,266.64030304241817
Tubb5,2242.413344,76.13170245037662
Rrm2,1052.534414,35.73437387885502
Zc3h13,8617.047746,292.5555704324067
Fam133b,3466.628403,117.69476969506489
Exoc2,5009.112966,170.0633377375387
Mrps30,3887.906293,131.99748647839957
Klhl15,1014.236424,34.43412689855187
Dnttip2,3800.745351,129.03830372139643
Usp7,14529.46503,493.2868025365766
Lin7c,5653.575693,191.9433558455304
Slc16a6,346.0025302,11.747058920580457
Bach1,4813.661155,163.42759452888637
Ambra1,5876.760532,199.52065723808903
Psme1,968.0147123,32.864863314160935
Kdm7a,4385.780163,148.90069722234063
Fbxo33,9519.031441,323.1786286061236
Ap1g1,11609.57345,394.15417939610353
Hacd3,16433.79956,557.9404624837312
Gys1,81.87846134,2.7798383703479894
Tfb2m,1560.973247,52.99627345314363
Cd28,12327.99091,418.54501904492224
Bambi,641.8214873,21.79034593605316
Mybl2,273.3684112,9.281073267110653
Hnrnpr,11103.77585,376.98195176628315
Arl8b,4055.625077,137.6916715370963
Wdr13,167.7187837,5.6941850485115
Qtrt2,1212.329476,41.15954232327874
Cul2,4405.589468,149.57323875802314
Klhl2,2103.748208,71.42391166664812
Polr1f,1976.968655,67.11964580432914
Pum2,17059.77361,579.1927754187086
Kctd10,4966.853114,168.62858241614822
Taf3,4437.284356,150.6493052151152
Adcy3,314.3076419,10.670992453303171
Rbm3-ps,505.7975918,17.172227351423864
Arrdc4,1283.642975,43.58069188568663
Cul9,161.115682,5.47000453548563
Srpr,1914.899499,65.01234898120696
Nipbl,18272.10308,620.3523175382827
Api5,13627.48133,462.6637441931057
Snw1,4874.40969,165.4900552269959
Klhl24,2771.982102,94.11097965140968
Bin1,441.087195,14.975258319017232
Rhbdf1,880.8537696,29.905680533392243
Fbxo34,3969.784755,134.7773248711551
Prkdc,265.4446892,9.012056652837641
Agfg2,425.2397508,14.437225083681051
Rgp1,713.1349859,24.21149548488074
Nelfb,4363.329617,148.13848347058348
Dnah8,40.93923067,1.3899191851739947
1810013L24Rik,5183.434851,175.9817032854957
Apbb1ip,1071.023099,36.36207932347564
Itpkb,4857.241626,164.90718590738797
Lif,3009.693764,102.18147814750164
Fkbp8,1753.783817,59.54234444572131
Cdkn1a,7625.261867,258.88365725166113
Trpm4,105.6496275,3.5868882185991517
